"dia","time_casa","gols_casa","time_fora","gols_fora","ano","r_timecasa","r_timefora"
"2005-11-20","atletico-mg",1,"coritiba",0,"Y",,
"2005-11-20","atletico-pr",2,"sao-caetano",2,"Y",,
"2005-11-20","ponte-preta",2,"palmeiras",6,"Y",,
"2005-11-20","fortaleza",5,"fluminense",1,"Y",,
"2005-11-20","botafogo",2,"cruzeiro",1,"Y",,
"2005-11-27","sao-caetano",1,"coritiba",1,"Y",,
"2005-11-27","internacional",2,"palmeiras",1,"Y",,
"2005-11-27","parana",2,"cruzeiro",0,"Y",,
"2005-11-27","santos",2,"botafogo",1,"Y",,
"2005-11-27","fortaleza",1,"sao-paulo",0,"Y",,
"2005-11-27","flamengo",0,"goias",0,"Y",,
"2005-11-27","atletico-pr",3,"paysandu",2,"Y",,
"2005-11-27","fluminense",1,"juventude",2,"Y",,
"2005-11-27","atletico-mg",0,"vasco",0,"Y",,
"2005-11-27","brasiliense",0,"figueirense",2,"Y",,
"2005-11-27","corinthians",3,"ponte-preta",1,"Y",,
"2005-12-04","sao-paulo",3,"atletico-pr",1,"Y",,
"2005-12-04","juventude",1,"atletico-mg",3,"Y",,
"2005-12-04","figueirense",3,"santos",1,"Y",,
"2005-12-04","ponte-preta",3,"brasiliense",1,"Y",,
"2005-12-04","paysandu",1,"flamengo",4,"Y",,
"2005-12-04","vasco",3,"parana",1,"Y",,
"2005-12-04","coritiba",1,"internacional",0,"Y",,
"2005-12-04","botafogo",2,"fortaleza",0,"Y",,
"2005-12-04","cruzeiro",1,"sao-caetano",3,"Y",,
"2005-12-04","palmeiras",3,"fluminense",2,"Y",,
"2005-12-04","goias",3,"corinthians",2,"Y",,
"2006-04-15","juventude",1,"parana",0,"Y",,
"2006-04-15","vasco",1,"internacional",1,"Y",,
"2006-04-16","gremio",2,"corinthians",0,"Y",,
"2006-04-16","sao-paulo",1,"flamengo",0,"Y",,
"2006-04-16","botafogo",1,"fortaleza",0,"Y",,
"2006-04-16","sao-caetano",2,"cruzeiro",1,"Y",,
"2006-04-16","santa-cruz",0,"figueirense",0,"Y",,
"2006-04-16","palmeiras",2,"ponte-preta",3,"Y",,
"2006-04-16","atletico-pr",1,"fluminense",2,"Y",,
"2006-04-16","goias",0,"santos",0,"Y",,
"2006-04-22","corinthians",3,"sao-caetano",0,"Y",,
"2006-04-22","fluminense",1,"goias",0,"Y",,
"2006-04-22","figueirense",6,"palmeiras",1,"Y",,
"2006-04-23","flamengo",3,"juventude",1,"Y",,
"2006-04-23","santos",2,"atletico-pr",0,"Y",,
"2006-04-23","ponte-preta",1,"vasco",2,"Y",,
"2006-04-23","internacional",1,"santa-cruz",0,"Y",,
"2006-04-23","cruzeiro",3,"gremio",1,"Y",,
"2006-04-23","parana",0,"botafogo",0,"Y",,
"2006-04-23","fortaleza",1,"sao-paulo",0,"Y",,
"2006-04-29","fortaleza",2,"sao-caetano",1,"Y",,
"2006-04-29","sao-paulo",4,"santa-cruz",0,"Y",,
"2006-04-29","botafogo",0,"atletico-pr",4,"Y",,
"2006-04-30","internacional",1,"flamengo",0,"Y",,
"2006-04-30","palmeiras",1,"santos",2,"Y",,
"2006-04-30","parana",5,"gremio",2,"Y",,
"2006-04-30","ponte-preta",3,"corinthians",2,"Y",,
"2006-04-30","vasco",1,"fluminense",1,"Y",,
"2006-04-30","juventude",1,"goias",1,"Y",,
"2006-04-30","figueirense",0,"cruzeiro",2,"Y",,
"2006-05-06","santa-cruz",1,"ponte-preta",1,"Y",,
"2006-05-06","santos",2,"fortaleza",0,"Y",,
"2006-05-06","fluminense",2,"parana",1,"Y",,
"2006-05-07","corinthians",1,"sao-paulo",3,"Y",,
"2006-05-07","sao-caetano",2,"palmeiras",0,"Y",,
"2006-05-07","atletico-pr",1,"internacional",2,"Y",,
"2006-05-07","gremio",1,"vasco",2,"Y",,
"2006-05-07","goias",2,"figueirense",1,"Y",,
"2006-05-07","cruzeiro",2,"juventude",0,"Y",,
"2006-05-07","flamengo",1,"botafogo",0,"Y",,
"2006-05-13","sao-caetano",0,"juventude",2,"Y",,
"2006-05-13","botafogo",2,"gremio",2,"Y",,
"2006-05-13","santos",3,"ponte-preta",1,"Y",,
"2006-05-14","santa-cruz",1,"atletico-pr",2,"Y",,
"2006-05-14","palmeiras",1,"cruzeiro",1,"Y",,
"2006-05-14","figueirense",1,"fluminense",0,"Y",,
"2006-05-14","internacional",3,"sao-paulo",1,"Y",,
"2006-05-14","flamengo",0,"fortaleza",0,"Y",,
"2006-05-14","goias",2,"vasco",0,"Y",,
"2006-05-14","parana",1,"corinthians",2,"Y",,
"2006-05-20","atletico-pr",2,"goias",3,"Y",,
"2006-05-20","fortaleza",1,"parana",1,"Y",,
"2006-05-20","internacional",2,"figueirense",4,"Y",,
"2006-05-20","sao-paulo",1,"sao-caetano",0,"Y",,
"2006-05-21","vasco",2,"corinthians",4,"Y",,
"2006-05-21","cruzeiro",2,"flamengo",1,"Y",,
"2006-05-21","palmeiras",2,"santa-cruz",1,"Y",,
"2006-05-21","ponte-preta",1,"gremio",1,"Y",,
"2006-05-21","fluminense",1,"santos",0,"Y",,
"2006-05-21","juventude",1,"botafogo",0,"Y",,
"2006-05-24","juventude",4,"santa-cruz",1,"Y",,
"2006-05-24","parana",0,"figueirense",0,"Y",,
"2006-05-24","cruzeiro",5,"ponte-preta",1,"Y",,
"2006-05-24","sao-paulo",4,"palmeiras",1,"Y",,
"2006-05-24","sao-caetano",2,"atletico-pr",1,"Y",,
"2006-05-24","flamengo",2,"santos",2,"Y",,
"2006-05-24","fortaleza",2,"fluminense",5,"Y",,
"2006-05-25","botafogo",4,"vasco",1,"Y",,
"2006-05-25","gremio",2,"goias",0,"Y",,
"2006-05-25","corinthians",0,"internacional",1,"Y",,
"2006-05-27","figueirense",0,"fortaleza",0,"Y",,
"2006-05-27","ponte-preta",2,"parana",5,"Y",,
"2006-05-27","atletico-pr",1,"juventude",0,"Y",,
"2006-05-28","santa-cruz",1,"botafogo",1,"Y",,
"2006-05-28","santos",2,"corinthians",0,"Y",,
"2006-05-28","internacional",1,"cruzeiro",1,"Y",,
"2006-05-28","fluminense",1,"flamengo",0,"Y",,
"2006-05-28","goias",2,"sao-caetano",1,"Y",,
"2006-05-28","vasco",1,"sao-paulo",1,"Y",,
"2006-05-28","palmeiras",0,"gremio",1,"Y",,
"2006-05-31","fortaleza",1,"vasco",1,"Y",,
"2006-05-31","juventude",0,"ponte-preta",1,"Y",,
"2006-05-31","cruzeiro",1,"atletico-pr",1,"Y",,
"2006-05-31","sao-caetano",1,"internacional",1,"Y",,
"2006-05-31","flamengo",2,"palmeiras",1,"Y",,
"2006-05-31","gremio",1,"santos",0,"Y",,
"2006-05-31","sao-paulo",1,"fluminense",0,"Y",,
"2006-06-01","parana",3,"santa-cruz",0,"Y",,
"2006-06-01","corinthians",0,"goias",1,"Y",,
"2006-06-01","botafogo",2,"figueirense",3,"Y",,
"2006-06-03","fluminense",2,"internacional",3,"Y",,
"2006-06-03","fortaleza",0,"cruzeiro",2,"Y",,
"2006-06-03","gremio",1,"sao-caetano",1,"Y",,
"2006-06-04","atletico-pr",2,"palmeiras",0,"Y",,
"2006-06-04","vasco",2,"santa-cruz",1,"Y",,
"2006-06-04","ponte-preta",3,"figueirense",0,"Y",,
"2006-06-04","corinthians",0,"flamengo",2,"Y",,
"2006-06-04","goias",1,"parana",2,"Y",,
"2006-06-04","juventude",1,"sao-paulo",1,"Y",,
"2006-06-04","santos",0,"botafogo",0,"Y",,
"2006-07-12","internacional",2,"ponte-preta",0,"Y",,
"2006-07-12","atletico-pr",0,"fortaleza",0,"Y",,
"2006-07-12","fluminense",3,"juventude",2,"Y",,
"2006-07-12","sao-paulo",2,"gremio",1,"Y",,
"2006-07-12","figueirense",2,"santos",1,"Y",,
"2006-07-12","sao-caetano",1,"botafogo",1,"Y",,
"2006-07-12","cruzeiro",2,"corinthians",0,"Y",,
"2006-07-13","santa-cruz",2,"goias",1,"Y",,
"2006-07-13","flamengo",1,"parana",4,"Y",,
"2006-07-13","palmeiras",4,"vasco",2,"Y",,
"2006-07-15","botafogo",4,"ponte-preta",1,"Y",,
"2006-07-15","sao-paulo",2,"figueirense",1,"Y",,
"2006-07-16","gremio",4,"fluminense",4,"Y",,
"2006-07-16","sao-caetano",2,"santos",0,"Y",,
"2006-07-16","cruzeiro",0,"goias",0,"Y",,
"2006-07-16","palmeiras",1,"corinthians",0,"Y",,
"2006-07-16","flamengo",0,"vasco",1,"Y",,
"2006-07-16","juventude",2,"internacional",0,"Y",,
"2006-07-16","fortaleza",1,"santa-cruz",4,"Y",,
"2006-07-16","parana",2,"atletico-pr",1,"Y",,
"2006-07-22","parana",1,"cruzeiro",0,"Y",,
"2006-07-22","figueirense",2,"gremio",0,"Y",,
"2006-07-22","corinthians",2,"fortaleza",2,"Y",,
"2006-07-22","fluminense",2,"sao-caetano",2,"Y",,
"2006-07-23","ponte-preta",1,"sao-paulo",3,"Y",,
"2006-07-23","santa-cruz",3,"flamengo",0,"Y",,
"2006-07-23","vasco",2,"atletico-pr",1,"Y",,
"2006-07-23","goias",1,"palmeiras",3,"Y",,
"2006-07-23","internacional",0,"botafogo",0,"Y",,
"2006-07-23","santos",3,"juventude",2,"Y",,
"2006-07-29","juventude",1,"figueirense",0,"Y",,
"2006-07-29","sao-caetano",1,"ponte-preta",1,"Y",,
"2006-07-29","palmeiras",4,"parana",2,"Y",,
"2006-07-30","atletico-pr",1,"flamengo",0,"Y",,
"2006-07-30","vasco",1,"cruzeiro",0,"Y",,
"2006-07-30","santa-cruz",1,"corinthians",0,"Y",,
"2006-07-30","sao-paulo",0,"santos",4,"Y",,
"2006-07-30","fluminense",1,"botafogo",1,"Y",,
"2006-07-30","goias",1,"fortaleza",1,"Y",,
"2006-07-30","internacional",0,"gremio",0,"Y",,
"2006-08-05","gremio",1,"juventude",0,"Y",,
"2006-08-05","figueirense",1,"sao-caetano",1,"Y",,
"2006-08-05","flamengo",1,"goias",0,"Y",,
"2006-08-05","corinthians",2,"atletico-pr",1,"Y",,
"2006-08-06","botafogo",1,"sao-paulo",1,"Y",,
"2006-08-06","santos",2,"internacional",1,"Y",,
"2006-08-06","parana",2,"vasco",1,"Y",,
"2006-08-06","ponte-preta",3,"fluminense",0,"Y",,
"2006-08-06","fortaleza",0,"palmeiras",0,"Y",,
"2006-08-06","cruzeiro",3,"santa-cruz",3,"Y",,
"2006-08-12","sao-caetano",2,"santa-cruz",0,"Y",,
"2006-08-12","juventude",0,"vasco",0,"Y",,
"2006-08-12","flamengo",0,"ponte-preta",0,"Y",,
"2006-08-12","corinthians",1,"figueirense",3,"Y",,
"2006-08-13","botafogo",1,"palmeiras",3,"Y",,
"2006-08-13","cruzeiro",2,"fluminense",3,"Y",,
"2006-08-13","gremio",2,"atletico-pr",0,"Y",,
"2006-08-13","fortaleza",1,"internacional",2,"Y",,
"2006-08-13","sao-paulo",2,"goias",1,"Y",,
"2006-08-13","parana",1,"santos",1,"Y",,
"2006-08-16","ponte-preta",1,"fortaleza",3,"Y",,
"2006-08-16","vasco",1,"sao-caetano",2,"Y",,
"2006-08-16","santa-cruz",2,"gremio",4,"Y",,
"2006-08-16","goias",2,"botafogo",2,"Y",,
"2006-08-16","figueirense",1,"flamengo",1,"Y",,
"2006-08-16","fluminense",1,"corinthians",2,"Y",,
"2006-08-17","santos",2,"cruzeiro",0,"Y",,
"2006-08-17","palmeiras",1,"juventude",1,"Y",,
"2006-08-19","ponte-preta",3,"goias",2,"Y",,
"2006-08-19","flamengo",1,"gremio",0,"Y",,
"2006-08-20","fluminense",1,"santa-cruz",1,"Y",,
"2006-08-20","fortaleza",4,"juventude",1,"Y",,
"2006-08-20","cruzeiro",2,"sao-paulo",2,"Y",,
"2006-08-20","santos",0,"vasco",2,"Y",,
"2006-08-20","figueirense",3,"atletico-pr",3,"Y",,
"2006-08-20","parana",1,"sao-caetano",0,"Y",,
"2006-08-20","internacional",1,"palmeiras",1,"Y",,
"2006-08-20","corinthians",1,"botafogo",0,"Y",,
"2006-08-23","goias",2,"internacional",2,"Y",,
"2006-08-23","palmeiras",3,"fluminense",0,"Y",,
"2006-08-23","atletico-pr",3,"ponte-preta",0,"Y",,
"2006-08-23","botafogo",1,"cruzeiro",0,"Y",,
"2006-08-23","santa-cruz",1,"santos",1,"Y",,
"2006-08-23","sao-caetano",2,"flamengo",2,"Y",,
"2006-08-23","juventude",0,"corinthians",0,"Y",,
"2006-08-24","gremio",4,"fortaleza",1,"Y",,
"2006-08-24","sao-paulo",3,"parana",2,"Y",,
"2006-08-24","vasco",3,"figueirense",1,"Y",,
"2006-08-26","fluminense",1,"atletico-pr",2,"Y",,
"2006-08-26","santos",2,"goias",1,"Y",,
"2006-08-26","cruzeiro",3,"sao-caetano",0,"Y",,
"2006-08-27","internacional",1,"vasco",2,"Y",,
"2006-08-27","parana",0,"juventude",1,"Y",,
"2006-08-27","corinthians",0,"gremio",2,"Y",,
"2006-08-27","flamengo",1,"sao-paulo",1,"Y",,
"2006-08-27","fortaleza",2,"botafogo",3,"Y",,
"2006-08-27","ponte-preta",1,"palmeiras",1,"Y",,
"2006-08-27","figueirense",2,"santa-cruz",0,"Y",,
"2006-08-30","gremio",2,"cruzeiro",1,"Y",,
"2006-08-30","goias",3,"fluminense",1,"Y",,
"2006-08-30","santa-cruz",0,"internacional",2,"Y",,
"2006-08-30","palmeiras",1,"figueirense",1,"Y",,
"2006-08-30","juventude",1,"flamengo",0,"Y",,
"2006-08-30","sao-caetano",0,"corinthians",1,"Y",,
"2006-08-30","atletico-pr",2,"santos",1,"Y",,
"2006-08-31","botafogo",4,"parana",0,"Y",,
"2006-08-31","sao-paulo",1,"fortaleza",1,"Y",,
"2006-08-31","vasco",2,"ponte-preta",2,"Y",,
"2006-09-02","cruzeiro",2,"figueirense",2,"Y",,
"2006-09-02","flamengo",1,"internacional",2,"Y",,
"2006-09-03","santos",5,"palmeiras",1,"Y",,
"2006-09-03","gremio",2,"parana",1,"Y",,
"2006-09-03","sao-caetano",0,"fortaleza",0,"Y",,
"2006-09-03","goias",2,"juventude",0,"Y",,
"2006-09-03","atletico-pr",0,"botafogo",5,"Y",,
"2006-09-03","fluminense",1,"vasco",1,"Y",,
"2006-09-03","santa-cruz",1,"sao-paulo",3,"Y",,
"2006-09-03","corinthians",1,"ponte-preta",0,"Y",,
"2006-09-09","ponte-preta",2,"santa-cruz",0,"Y",,
"2006-09-09","palmeiras",3,"sao-caetano",1,"Y",,
"2006-09-09","vasco",1,"gremio",1,"Y",,
"2006-09-10","juventude",2,"cruzeiro",0,"Y",,
"2006-09-10","parana",1,"fluminense",0,"Y",,
"2006-09-10","sao-paulo",0,"corinthians",0,"Y",,
"2006-09-10","figueirense",2,"goias",2,"Y",,
"2006-09-10","botafogo",0,"flamengo",2,"Y",,
"2006-09-10","fortaleza",1,"santos",1,"Y",,
"2006-09-10","internacional",2,"atletico-pr",0,"Y",,
"2006-09-16","atletico-pr",2,"santa-cruz",1,"Y",,
"2006-09-16","corinthians",1,"parana",0,"Y",,
"2006-09-16","vasco",0,"goias",0,"Y",,
"2006-09-17","cruzeiro",1,"palmeiras",0,"Y",,
"2006-09-17","juventude",1,"sao-caetano",0,"Y",,
"2006-09-17","sao-paulo",2,"internacional",0,"Y",,
"2006-09-17","gremio",4,"botafogo",0,"Y",,
"2006-09-17","fluminense",2,"figueirense",0,"Y",,
"2006-09-17","ponte-preta",1,"santos",0,"Y",,
"2006-09-17","fortaleza",3,"flamengo",4,"Y",,
"2006-09-20","gremio",4,"ponte-preta",0,"Y",,
"2006-09-20","figueirense",1,"internacional",0,"Y",,
"2006-09-20","botafogo",2,"juventude",1,"Y",,
"2006-09-20","parana",2,"fortaleza",0,"Y",,
"2006-09-20","goias",2,"atletico-pr",2,"Y",,
"2006-09-20","corinthians",1,"vasco",1,"Y",,
"2006-09-20","sao-caetano",0,"sao-paulo",1,"Y",,
"2006-09-20","santos",1,"fluminense",1,"Y",,
"2006-09-21","flamengo",1,"cruzeiro",0,"Y",,
"2006-09-21","santa-cruz",3,"palmeiras",2,"Y",,
"2006-09-23","fluminense",1,"fortaleza",3,"Y",,
"2006-09-23","atletico-pr",3,"sao-caetano",1,"Y",,
"2006-09-24","internacional",1,"corinthians",1,"Y",,
"2006-09-24","figueirense",0,"parana",1,"Y",,
"2006-09-24","santos",3,"flamengo",0,"Y",,
"2006-09-24","palmeiras",3,"sao-paulo",1,"Y",,
"2006-09-24","santa-cruz",1,"juventude",0,"Y",,
"2006-09-24","goias",4,"gremio",0,"Y",,
"2006-09-24","vasco",0,"botafogo",0,"Y",,
"2006-09-24","ponte-preta",0,"cruzeiro",1,"Y",,
"2006-09-30","internacional",3,"parana",2,"Y",,
"2006-09-30","atletico-pr",0,"sao-paulo",0,"Y",,
"2006-10-04","juventude",3,"atletico-pr",2,"Y",,
"2006-10-04","parana",2,"ponte-preta",1,"Y",,
"2006-10-04","fortaleza",1,"figueirense",1,"Y",,
"2006-10-04","flamengo",4,"fluminense",1,"Y",,
"2006-10-04","gremio",2,"palmeiras",1,"Y",,
"2006-10-04","sao-paulo",5,"vasco",1,"Y",,
"2006-10-04","sao-caetano",1,"goias",2,"Y",,
"2006-10-05","botafogo",3,"santa-cruz",0,"Y",,
"2006-10-05","cruzeiro",2,"internacional",1,"Y",,
"2006-10-05","corinthians",0,"santos",3,"Y",,
"2006-10-07","ponte-preta",3,"juventude",1,"Y",,
"2006-10-07","fluminense",1,"sao-paulo",2,"Y",,
"2006-10-07","vasco",2,"fortaleza",0,"Y",,
"2006-10-08","internacional",1,"sao-caetano",0,"Y",,
"2006-10-08","atletico-pr",1,"cruzeiro",1,"Y",,
"2006-10-08","palmeiras",3,"flamengo",1,"Y",,
"2006-10-08","santa-cruz",1,"parana",3,"Y",,
"2006-10-08","goias",3,"corinthians",1,"Y",,
"2006-10-08","figueirense",1,"botafogo",0,"Y",,
"2006-10-08","santos",1,"gremio",0,"Y",,
"2006-10-14","cruzeiro",0,"fortaleza",0,"Y",,
"2006-10-14","botafogo",4,"santos",3,"Y",,
"2006-10-14","sao-caetano",0,"gremio",2,"Y",,
"2006-10-14","sao-paulo",5,"juventude",0,"Y",,
"2006-10-15","internacional",2,"fluminense",0,"Y",,
"2006-10-15","flamengo",3,"corinthians",0,"Y",,
"2006-10-15","parana",1,"goias",0,"Y",,
"2006-10-15","figueirense",2,"ponte-preta",1,"Y",,
"2006-10-15","santa-cruz",0,"vasco",4,"Y",,
"2006-10-15","palmeiras",2,"atletico-pr",2,"Y",,
"2006-10-18","vasco",3,"palmeiras",0,"Y",,
"2006-10-21","goias",5,"santa-cruz",3,"Y",,
"2006-10-21","ponte-preta",0,"internacional",2,"Y",,
"2006-10-21","santos",2,"figueirense",1,"Y",,
"2006-10-22","fortaleza",3,"atletico-pr",4,"Y",,
"2006-10-22","parana",0,"flamengo",2,"Y",,
"2006-10-22","gremio",1,"sao-paulo",1,"Y",,
"2006-10-22","botafogo",2,"sao-caetano",1,"Y",,
"2006-10-22","juventude",1,"fluminense",1,"Y",,
"2006-10-22","corinthians",1,"cruzeiro",0,"Y",,
"2006-10-25","corinthians",1,"palmeiras",0,"Y",,
"2006-10-26","fluminense",1,"gremio",2,"Y",,
"2006-10-26","internacional",1,"juventude",0,"Y",,
"2006-10-26","vasco",3,"flamengo",1,"Y",,
"2006-10-26","santa-cruz",0,"fortaleza",1,"Y",,
"2006-10-28","figueirense",0,"sao-paulo",2,"Y",,
"2006-10-28","atletico-pr",4,"parana",0,"Y",,
"2006-10-28","ponte-preta",1,"botafogo",2,"Y",,
"2006-10-28","santos",1,"sao-caetano",0,"Y",,
"2006-10-28","goias",2,"cruzeiro",3,"Y",,
"2006-11-01","atletico-pr",6,"vasco",4,"Y",,
"2006-11-01","flamengo",1,"santa-cruz",1,"Y",,
"2006-11-01","palmeiras",1,"goias",3,"Y",,
"2006-11-01","gremio",1,"figueirense",2,"Y",,
"2006-11-01","juventude",3,"santos",2,"Y",,
"2006-11-01","sao-caetano",1,"fluminense",1,"Y",,
"2006-11-01","fortaleza",0,"corinthians",4,"Y",,
"2006-11-02","botafogo",0,"internacional",1,"Y",,
"2006-11-02","cruzeiro",2,"parana",2,"Y",,
"2006-11-02","sao-paulo",1,"ponte-preta",1,"Y",,
"2006-11-04","gremio",0,"internacional",1,"Y",,
"2006-11-04","santos",0,"sao-paulo",1,"Y",,
"2006-11-04","ponte-preta",1,"sao-caetano",2,"Y",,
"2006-11-04","cruzeiro",2,"vasco",1,"Y",,
"2006-11-04","fortaleza",0,"goias",3,"Y",,
"2006-11-04","figueirense",1,"juventude",0,"Y",,
"2006-11-04","flamengo",1,"atletico-pr",0,"Y",,
"2006-11-04","botafogo",2,"fluminense",1,"Y",,
"2006-11-04","corinthians",1,"santa-cruz",0,"Y",,
"2006-11-04","parana",4,"palmeiras",2,"Y",,
"2006-11-08","vasco",3,"parana",1,"Y",,
"2006-11-08","sao-caetano",3,"figueirense",1,"Y",,
"2006-11-08","juventude",1,"gremio",2,"Y",,
"2006-11-08","palmeiras",3,"fortaleza",0,"Y",,
"2006-11-08","goias",0,"flamengo",1,"Y",,
"2006-11-08","atletico-pr",1,"corinthians",2,"Y",,
"2006-11-08","internacional",0,"santos",0,"Y",,
"2006-11-09","fluminense",0,"ponte-preta",0,"Y",,
"2006-11-09","sao-paulo",3,"botafogo",0,"Y",,
"2006-11-09","santa-cruz",4,"cruzeiro",1,"Y",,
"2006-11-11","internacional",3,"fortaleza",0,"Y",,
"2006-11-11","vasco",1,"juventude",1,"Y",,
"2006-11-11","santos",1,"parana",0,"Y",,
"2006-11-12","goias",0,"sao-paulo",2,"Y",,
"2006-11-12","figueirense",0,"corinthians",0,"Y",,
"2006-11-12","ponte-preta",3,"flamengo",0,"Y",,
"2006-11-12","fluminense",1,"cruzeiro",0,"Y",,
"2006-11-12","atletico-pr",2,"gremio",3,"Y",,
"2006-11-12","palmeiras",2,"botafogo",1,"Y",,
"2006-11-12","santa-cruz",0,"sao-caetano",3,"Y",,
"2006-11-18","gremio",3,"santa-cruz",1,"Y",,
"2006-11-18","flamengo",0,"figueirense",2,"Y",,
"2006-11-18","corinthians",1,"fluminense",1,"Y",,
"2006-11-19","juventude",3,"palmeiras",2,"Y",,
"2006-11-19","parana",1,"internacional",0,"Y",,
"2006-11-19","sao-caetano",0,"vasco",1,"Y",,
"2006-11-19","sao-paulo",1,"atletico-pr",1,"Y",,
"2006-11-19","botafogo",2,"goias",2,"Y",,
"2006-11-19","fortaleza",1,"ponte-preta",0,"Y",,
"2006-11-19","cruzeiro",1,"santos",1,"Y",,
"2006-11-26","botafogo",0,"corinthians",0,"Y",,
"2006-11-26","gremio",3,"flamengo",0,"Y",,
"2006-11-26","juventude",2,"fortaleza",2,"Y",,
"2006-11-26","sao-paulo",2,"cruzeiro",0,"Y",,
"2006-11-26","sao-caetano",0,"parana",2,"Y",,
"2006-11-26","palmeiras",1,"internacional",4,"Y",,
"2006-11-26","vasco",1,"santos",1,"Y",,
"2006-11-26","goias",3,"ponte-preta",0,"Y",,
"2006-11-26","santa-cruz",1,"fluminense",2,"Y",,
"2006-11-26","atletico-pr",1,"figueirense",4,"Y",,
"2006-12-02","flamengo",4,"sao-caetano",1,"Y",,
"2006-12-02","internacional",1,"goias",4,"Y",,
"2006-12-03","fluminense",1,"palmeiras",1,"Y",,
"2006-12-03","figueirense",0,"vasco",0,"Y",,
"2006-12-03","ponte-preta",1,"atletico-pr",1,"Y",,
"2006-12-03","parana",0,"sao-paulo",0,"Y",,
"2006-12-03","cruzeiro",3,"botafogo",1,"Y",,
"2006-12-03","corinthians",5,"juventude",3,"Y",,
"2006-12-03","santos",3,"santa-cruz",1,"Y",,
"2006-12-03","fortaleza",1,"gremio",0,"Y",,
"2007-05-12","figueirense",3,"atletico-pr",6,"Y",,
"2007-05-12","fluminense",2,"cruzeiro",2,"Y",,
"2007-05-12","sao-paulo",2,"goias",0,"Y",,
"2007-05-13","internacional",2,"botafogo",3,"Y",,
"2007-05-13","flamengo",2,"palmeiras",4,"Y",,
"2007-05-13","atletico-mg",2,"nautico",1,"Y",,
"2007-05-13","parana",3,"gremio",0,"Y",,
"2007-05-13","corinthians",1,"juventude",0,"Y",,
"2007-05-13","sport",4,"santos",1,"Y",,
"2007-05-13","america-rn",0,"vasco",1,"Y",,
"2007-05-19","santos",2,"america-rn",3,"Y",,
"2007-05-19","atletico-pr",2,"internacional",1,"Y",,
"2007-05-19","juventude",1,"parana",2,"Y",,
"2007-05-20","goias",1,"flamengo",3,"Y",,
"2007-05-20","cruzeiro",0,"corinthians",3,"Y",,
"2007-05-20","palmeiras",2,"figueirense",1,"Y",,
"2007-05-20","botafogo",2,"atletico-mg",1,"Y",,
"2007-05-20","gremio",2,"fluminense",0,"Y",,
"2007-05-20","nautico",1,"sao-paulo",0,"Y",,
"2007-05-20","vasco",3,"sport",1,"Y",,
"2007-05-26","corinthians",0,"atletico-mg",0,"Y",,
"2007-05-26","fluminense",3,"internacional",0,"Y",,
"2007-05-26","america-rn",0,"figueirense",1,"Y",,
"2007-05-27","nautico",2,"vasco",2,"Y",,
"2007-05-27","atletico-pr",0,"santos",1,"Y",,
"2007-05-27","gremio",1,"sport",0,"Y",,
"2007-05-27","sao-paulo",0,"palmeiras",0,"Y",,
"2007-05-27","flamengo",2,"botafogo",2,"Y",,
"2007-05-27","goias",3,"juventude",1,"Y",,
"2007-05-27","cruzeiro",3,"parana",4,"Y",,
"2007-06-02","atletico-mg",1,"atletico-pr",1,"Y",,
"2007-06-02","botafogo",3,"gremio",0,"Y",,
"2007-06-02","figueirense",2,"goias",1,"Y",,
"2007-06-03","juventude",3,"america-rn",0,"Y",,
"2007-06-03","santos",1,"corinthians",1,"Y",,
"2007-06-03","palmeiras",1,"cruzeiro",3,"Y",,
"2007-06-03","sport",2,"flamengo",2,"Y",,
"2007-06-03","vasco",1,"fluminense",1,"Y",,
"2007-06-03","parana",0,"sao-paulo",1,"Y",,
"2007-06-04","internacional",2,"nautico",0,"Y",,
"2007-06-09","nautico",4,"parana",4,"Y",,
"2007-06-09","vasco",4,"gremio",0,"Y",,
"2007-06-09","palmeiras",1,"botafogo",1,"Y",,
"2007-06-10","fluminense",3,"sport",0,"Y",,
"2007-06-10","america-rn",1,"corinthians",2,"Y",,
"2007-06-10","figueirense",4,"flamengo",0,"Y",,
"2007-06-10","atletico-pr",0,"goias",3,"Y",,
"2007-06-10","sao-paulo",0,"atletico-mg",1,"Y",,
"2007-06-10","cruzeiro",2,"juventude",3,"Y",,
"2007-06-10","internacional",1,"santos",0,"Y",,
"2007-06-14","botafogo",4,"vasco",0,"Y",,
"2007-06-16","gremio",0,"cruzeiro",2,"Y",,
"2007-06-16","corinthians",0,"parana",0,"Y",,
"2007-06-16","flamengo",2,"internacional",2,"Y",,
"2007-06-17","atletico-mg",4,"figueirense",1,"Y",,
"2007-06-17","atletico-pr",1,"fluminense",1,"Y",,
"2007-06-17","sao-paulo",2,"vasco",0,"Y",,
"2007-06-17","goias",3,"palmeiras",1,"Y",,
"2007-06-17","sport",2,"america-rn",2,"Y",,
"2007-06-17","botafogo",3,"nautico",1,"Y",,
"2007-06-17","juventude",0,"santos",2,"Y",,
"2007-06-23","juventude",1,"figueirense",1,"Y",,
"2007-06-23","parana",1,"sport",0,"Y",,
"2007-06-24","america-rn",0,"fluminense",1,"Y",,
"2007-06-24","santos",0,"sao-paulo",2,"Y",,
"2007-06-24","palmeiras",0,"atletico-pr",2,"Y",,
"2007-06-24","cruzeiro",4,"atletico-mg",2,"Y",,
"2007-06-24","internacional",0,"gremio",2,"Y",,
"2007-06-24","nautico",0,"goias",2,"Y",,
