"dia","time_casa","gols_casa","gols_fora","time_fora","ano","r_timecasa","r_timefora"
"2008-07-06","figueirense",2,1,"vasco",2008,,
"2008-07-06","saopaulo",1,1,"ipatinga",2008,,
"2008-07-06","goias",1,0,"fluminense",2008,,
"2008-07-06","botafogo",2,0,"gremio",2008,,
"2008-07-09","coritiba",4,0,"portuguesa",2008,,
"2008-07-09","internacional",1,0,"goias",2008,,
"2008-07-09","vitoria",5,2,"botafogo",2008,,
"2008-07-09","fluminense",3,0,"atleticopr",2008,,
"2008-07-09","santos",1,1,"gremio",2008,,
"2008-07-09","nautico",2,1,"saopaulo",2008,,
"2008-07-09","atleticomg",1,1,"flamengo",2008,,
"2008-07-10","palmeiras",1,1,"figueirense",2008,,
"2008-07-10","vasco",4,0,"sport",2008,,
"2008-07-10","ipatinga",2,2,"cruzeiro",2008,,
"2008-07-12","goias",2,2,"coritiba",2008,,
"2008-07-12","fluminense",2,1,"vitoria",2008,,
"2008-07-13","ipatinga",0,1,"figueirense",2008,,
"2008-07-13","atleticopr",1,1,"internacional",2008,,
"2008-07-13","cruzeiro",2,1,"atleticomg",2008,,
"2008-07-13","saopaulo",2,1,"palmeiras",2008,,
"2008-07-13","santos",2,2,"botafogo",2008,,
"2008-07-13","nautico",0,2,"sport",2008,,
"2008-07-13","gremio",2,1,"portuguesa",2008,,
"2008-07-13","flamengo",3,1,"vasco",2008,,
"2008-07-16","botafogo",4,0,"ipatinga",2008,,
"2008-07-16","sport",2,2,"gremio",2008,,
"2008-07-16","portuguesa",3,2,"nautico",2008,,
"2008-07-16","figueirense",3,0,"santos",2008,,
"2008-07-16","palmeiras",3,1,"fluminense",2008,,
"2008-07-16","vitoria",1,3,"saopaulo",2008,,
"2008-07-16","cruzeiro",1,0,"atleticopr",2008,,
"2008-07-17","vasco",1,1,"goias",2008,,
"2008-07-17","internacional",1,0,"atleticomg",2008,,
"2008-07-17","coritiba",1,0,"flamengo",2008,,
"2008-07-19","fluminense",1,0,"figueirense",2008,,
"2008-07-19","gremio",1,0,"cruzeiro",2008,,
"2008-07-19","ipatinga",4,1,"portuguesa",2008,,
"2008-07-20","atleticopr",3,1,"vasco",2008,,
"2008-07-20","santos",1,0,"sport",2008,,
"2008-07-20","nautico",1,1,"internacional",2008,,
"2008-07-20","goias",3,2,"palmeiras",2008,,
"2008-07-20","saopaulo",2,1,"botafogo",2008,,
"2008-07-20","atleticomg",3,2,"coritiba",2008,,
"2008-07-20","flamengo",0,1,"vitoria",2008,,
"2008-07-23","coritiba",1,0,"ipatinga",2008,,
"2008-07-23","cruzeiro",0,1,"goias",2008,,
"2008-07-23","vitoria",2,0,"nautico",2008,,
"2008-07-23","internacional",2,0,"saopaulo",2008,,
"2008-07-23","botafogo",4,0,"atleticomg",2008,,
"2008-07-23","vasco",3,3,"fluminense",2008,,
"2008-07-23","portuguesa",2,2,"flamengo",2008,,
"2008-07-24","sport",1,0,"atleticopr",2008,,
"2008-07-24","palmeiras",4,2,"santos",2008,,
"2008-07-24","figueirense",1,7,"gremio",2008,,
"2008-07-26","fluminense",1,3,"cruzeiro",2008,,
"2008-07-26","ipatinga",1,0,"internacional",2008,,
"2008-07-26","nautico",1,2,"coritiba",2008,,
"2008-07-27","goias",1,2,"sport",2008,,
"2008-07-27","atleticopr",0,0,"figueirense",2008,,
"2008-07-27","santos",5,2,"vasco",2008,,
"2008-07-27","gremio",1,1,"palmeiras",2008,,
"2008-07-27","saopaulo",3,1,"portuguesa",2008,,
"2008-07-27","flamengo",0,0,"botafogo",2008,,
"2008-07-27","atleticomg",2,1,"vitoria",2008,,
"2008-07-30","cruzeiro",4,2,"nautico",2008,,
"2008-07-30","vitoria",2,1,"atleticopr",2008,,
"2008-07-30","portuguesa",3,1,"fluminense",2008,,
"2008-07-30","botafogo",2,0,"goias",2008,,
"2008-07-30","internacional",0,1,"santos",2008,,
"2008-07-30","palmeiras",1,0,"flamengo",2008,,
"2008-07-30","figueirense",1,1,"saopaulo",2008,,
"2008-07-31","coritiba",0,1,"gremio",2008,,
"2008-07-31","sport",3,1,"ipatinga",2008,,
"2008-07-31","vasco",6,1,"atleticomg",2008,,
"2008-08-02","fluminense",1,2,"internacional",2008,,
"2008-08-02","goias",4,0,"portuguesa",2008,,
"2008-08-02","nautico",1,2,"figueirense",2008,,
"2008-08-03","flamengo",1,2,"cruzeiro",2008,,
"2008-08-03","gremio",2,0,"vitoria",2008,,
"2008-08-03","saopaulo",4,0,"vasco",2008,,
"2008-08-03","ipatinga",1,2,"palmeiras",2008,,
"2008-08-03","atleticopr",0,3,"botafogo",2008,,
"2008-08-03","santos",1,3,"coritiba",2008,,
"2008-08-03","atleticomg",2,1,"sport",2008,,
"2008-08-06","gremio",1,0,"ipatinga",2008,,
"2008-08-06","vasco",0,2,"coritiba",2008,,
"2008-08-06","atleticopr",2,0,"nautico",2008,,
"2008-08-06","sport",2,0,"portuguesa",2008,,
"2008-08-06","fluminense",3,1,"saopaulo",2008,,
"2008-08-06","goias",2,1,"flamengo",2008,,
"2008-08-06","santos",2,3,"atleticomg",2008,,
"2008-08-07","palmeiras",3,0,"vitoria",2008,,
"2008-08-07","cruzeiro",2,0,"internacional",2008,,
"2008-08-07","figueirense",1,2,"botafogo",2008,,
"2008-08-09","atleticomg",0,4,"gremio",2008,,
"2008-08-09","flamengo",1,0,"atleticopr",2008,,
"2008-08-09","saopaulo",2,1,"goias",2008,,
"2008-08-10","vitoria",5,0,"vasco",2008,,
"2008-08-10","botafogo",1,0,"palmeiras",2008,,
"2008-08-10","portuguesa",2,1,"cruzeiro",2008,,
"2008-08-10","coritiba",3,0,"sport",2008,,
"2008-08-10","nautico",1,0,"santos",2008,,
"2008-08-10","internacional",1,1,"figueirense",2008,,
"2008-08-10","ipatinga",2,1,"fluminense",2008,,
"2008-08-16","atleticopr",5,0,"ipatinga",2008,,
"2008-08-16","figueirense",2,1,"portuguesa",2008,,
"2008-08-16","cruzeiro",2,1,"vitoria",2008,,
"2008-08-17","vasco",4,0,"internacional",2008,,
"2008-08-17","goias",3,0,"nautico",2008,,
"2008-08-17","gremio",1,0,"saopaulo",2008,,
"2008-08-17","santos",2,2,"flamengo",2008,,
"2008-08-17","sport",0,1,"botafogo",2008,,
"2008-08-17","fluminense",1,0,"atleticomg",2008,,
"2008-08-17","palmeiras",1,0,"coritiba",2008,,
"2008-08-20","vitoria",0,0,"sport",2008,,
"2008-08-20","coritiba",3,0,"figueirense",2008,,
"2008-08-20","saopaulo",3,1,"atleticopr",2008,,
"2008-08-20","botafogo",1,0,"cruzeiro",2008,,
"2008-08-20","ipatinga",1,1,"santos",2008,,
"2008-08-20","nautico",1,3,"fluminense",2008,,
"2008-08-20","internacional",4,1,"palmeiras",2008,,
"2008-08-21","flamengo",2,1,"gremio",2008,,
"2008-08-21","atleticomg",1,1,"goias",2008,,
"2008-08-21","portuguesa",0,1,"vasco",2008,,
"2008-08-23","fluminense",1,1,"sport",2008,,
"2008-08-23","figueirense",1,2,"vitoria",2008,,
"2008-08-24","coritiba",2,2,"saopaulo",2008,,
"2008-08-24","palmeiras",4,2,"portuguesa",2008,,
"2008-08-24","santos",2,0,"cruzeiro",2008,,
"2008-08-24","internacional",1,1,"flamengo",2008,,
"2008-08-24","ipatinga",1,0,"goias",2008,,
"2008-08-24","atleticomg",4,0,"atleticopr",2008,,
"2008-08-24","nautico",1,1,"gremio",2008,,
"2008-08-24","vasco",1,1,"botafogo",2008,,
"2008-08-30","vitoria",0,0,"ipatinga",2008,,
"2008-08-30","goias",2,0,"figueirense",2008,,
"2008-08-30","botafogo",1,1,"nautico",2008,,
"2008-08-31","saopaulo",0,0,"santos",2008,,
"2008-08-31","sport",1,0,"internacional",2008,,
"2008-08-31","gremio",2,1,"vasco",2008,,
"2008-08-31","atleticopr",1,2,"palmeiras",2008,,
"2008-08-31","cruzeiro",1,1,"coritiba",2008,,
"2008-08-31","flamengo",2,2,"fluminense",2008,,
"2008-08-31","portuguesa",1,1,"atleticomg",2008,,
"2008-09-03","goias",4,0,"atleticopr",2008,,
"2008-09-03","atleticomg",1,1,"saopaulo",2008,,
"2008-09-03","santos",2,0,"vitoria",2008,,
"2008-09-03","figueirense",2,3,"flamengo",2008,,
"2008-09-04","vasco",1,3,"cruzeiro",2008,,
"2008-09-04","palmeiras",0,3,"sport",2008,,
"2008-09-06","fluminense",0,0,"gremio",2008,,
"2008-09-06","internacional",1,0,"portuguesa",2008,,
"2008-09-06","coritiba",0,1,"botafogo",2008,,
"2008-09-06","nautico",2,0,"ipatinga",2008,,
"2008-09-13","atleticopr",2,0,"portuguesa",2008,,
"2008-09-13","gremio",1,2,"goias",2008,,
"2008-09-13","ipatinga",3,2,"atleticomg",2008,,
"2008-09-14","cruzeiro",0,1,"palmeiras",2008,,
"2008-09-14","sport",5,0,"figueirense",2008,,
"2008-09-14","saopaulo",2,0,"flamengo",2008,,
"2008-09-14","vasco",1,3,"nautico",2008,,
"2008-09-14","vitoria",1,0,"coritiba",2008,,
"2008-09-14","santos",2,1,"fluminense",2008,,
"2008-09-14","botafogo",1,2,"internacional",2008,,
"2008-09-20","fluminense",2,3,"coritiba",2008,,
"2008-09-20","atleticomg",2,1,"nautico",2008,,
"2008-09-20","goias",4,1,"santos",2008,,
"2008-09-21","atleticopr",0,0,"gremio",2008,,
"2008-09-21","sport",0,0,"saopaulo",2008,,
"2008-09-21","figueirense",3,4,"cruzeiro",2008,,
"2008-09-21","portuguesa",3,1,"botafogo",2008,,
"2008-09-21","internacional",1,0,"vitoria",2008,,
"2008-09-21","flamengo",1,0,"ipatinga",2008,,
"2008-09-21","palmeiras",2,0,"vasco",2008,,
"2008-09-27","flamengo",2,1,"sport",2008,,
"2008-09-27","atleticomg",0,0,"figueirense",2008,,
"2008-09-27","goias",3,0,"vitoria",2008,,
"2008-09-28","nautico",0,0,"palmeiras",2008,,
"2008-09-28","ipatinga",3,1,"vasco",2008,,
"2008-09-28","saopaulo",2,0,"cruzeiro",2008,,
"2008-09-28","coritiba",1,1,"atleticopr",2008,,
"2008-09-28","santos",1,1,"portuguesa",2008,,
"2008-09-28","botafogo",1,1,"fluminense",2008,,
"2008-09-28","internacional",4,1,"gremio",2008,,
"2008-10-01","fluminense",1,1,"goias",2008,,
"2008-10-02","cruzeiro",1,0,"sport",2008,,
"2008-10-02","vitoria",3,1,"portuguesa",2008,,
"2008-10-04","santos",4,0,"atleticopr",2008,,
"2008-10-04","ipatinga",1,3,"saopaulo",2008,,
"2008-10-04","palmeiras",3,1,"atleticomg",2008,,
"2008-10-04","gremio",2,1,"botafogo",2008,,
"2008-10-04","vasco",2,4,"figueirense",2008,,
"2008-10-04","coritiba",4,2,"internacional",2008,,
"2008-10-04","nautico",0,2,"flamengo",2008,,
"2008-10-08","sport",2,2,"vasco",2008,,
"2008-10-08","figueirense",0,0,"palmeiras",2008,,
"2008-10-08","gremio",2,0,"santos",2008,,
"2008-10-09","botafogo",3,1,"vitoria",2008,,
"2008-10-09","cruzeiro",1,0,"ipatinga",2008,,
"2008-10-09","saopaulo",1,0,"nautico",2008,,
"2008-10-11","portuguesa",0,0,"coritiba",2008,,
"2008-10-11","goias",1,1,"internacional",2008,,
"2008-10-11","atleticopr",1,3,"fluminense",2008,,
"2008-10-11","flamengo",0,3,"atleticomg",2008,,
"2008-10-18","internacional",2,1,"atleticopr",2008,,
"2008-10-18","figueirense",1,1,"ipatinga",2008,,
"2008-10-18","botafogo",0,1,"santos",2008,,
"2008-10-19","vitoria",2,2,"fluminense",2008,,
"2008-10-19","palmeiras",2,2,"saopaulo",2008,,
"2008-10-19","coritiba",1,1,"goias",2008,,
"2008-10-19","atleticomg",0,2,"cruzeiro",2008,,
"2008-10-19","vasco",0,1,"flamengo",2008,,
"2008-10-19","sport",2,2,"nautico",2008,,
"2008-10-19","portuguesa",2,0,"gremio",2008,,
"2008-10-22","goias",2,4,"vasco",2008,,
"2008-10-23","flamengo",5,0,"coritiba",2008,,
"2008-10-23","gremio",1,0,"sport",2008,,
"2008-10-23","saopaulo",2,1,"vitoria",2008,,
"2008-10-25","fluminense",3,0,"palmeiras",2008,,
"2008-10-25","ipatinga",0,3,"botafogo",2008,,
"2008-10-25","atleticomg",2,2,"internacional",2008,,
"2008-10-25","nautico",1,1,"portuguesa",2008,,
"2008-10-25","atleticopr",1,0,"cruzeiro",2008,,
"2008-10-25","santos",3,0,"figueirense",2008,,
"2008-10-29","portuguesa",2,0,"ipatinga",2008,,
"2008-10-29","coritiba",2,1,"atleticomg",2008,,
"2008-10-29","palmeiras",1,0,"goias",2008,,
"2008-10-29","internacional",1,1,"nautico",2008,,
"2008-10-29","botafogo",1,2,"saopaulo",2008,,
"2008-10-29","cruzeiro",3,0,"gremio",2008,,
"2008-10-29","vitoria",0,0,"flamengo",2008,,
"2008-10-30","figueirense",0,1,"fluminense",2008,,
"2008-10-30","vasco",2,2,"atleticopr",2008,,
"2008-10-30","sport",1,1,"santos",2008,,
"2008-11-01","nautico",1,0,"vitoria",2008,,
"2008-11-01","ipatinga",2,0,"coritiba",2008,,
"2008-11-01","flamengo",2,2,"portuguesa",2008,,
"2008-11-02","atleticopr",1,0,"sport",2008,,
"2008-11-02","atleticomg",2,1,"botafogo",2008,,
"2008-11-02","goias",3,0,"cruzeiro",2008,,
"2008-11-02","santos",1,2,"palmeiras",2008,,
"2008-11-02","gremio",1,1,"figueirense",2008,,
"2008-11-02","saopaulo",3,0,"internacional",2008,,
"2008-11-02","fluminense",0,1,"vasco",2008,,
"2008-11-08","figueirense",0,2,"atleticopr",2008,,
"2008-11-08","portuguesa",2,3,"saopaulo",2008,,
"2008-11-08","vasco",1,0,"santos",2008,,
"2008-11-09","cruzeiro",1,0,"fluminense",2008,,
"2008-11-09","coritiba",0,0,"nautico",2008,,
"2008-11-09","palmeiras",0,1,"gremio",2008,,
"2008-11-09","sport",2,1,"goias",2008,,
"2008-11-09","vitoria",0,1,"atleticomg",2008,,
"2008-11-09","botafogo",0,1,"flamengo",2008,,
"2008-11-09","internacional",4,0,"ipatinga",2008,,
"2008-11-12","atleticomg",4,1,"vasco",2008,,
"2008-11-15","ipatinga",3,0,"sport",2008,,
"2008-11-15","nautico",5,2,"cruzeiro",2008,,
"2008-11-15","fluminense",3,1,"portuguesa",2008,,
"2008-11-16","flamengo",5,2,"palmeiras",2008,,
"2008-11-16","saopaulo",3,1,"figueirense",2008,,
"2008-11-16","goias",3,1,"botafogo",2008,,
"2008-11-16","atleticopr",2,1,"vitoria",2008,,
"2008-11-16","santos",1,0,"internacional",2008,,
"2008-11-16","gremio",2,1,"coritiba",2008,,
"2008-11-20","figueirense",4,3,"nautico",2008,,
"2008-11-22","coritiba",5,1,"santos",2008,,
"2008-11-22","portuguesa",0,0,"goias",2008,,
"2008-11-22","botafogo",2,2,"atleticopr",2008,,
"2008-11-23","vitoria",4,2,"gremio",2008,,
"2008-11-23","vasco",1,2,"saopaulo",2008,,
"2008-11-23","cruzeiro",3,2,"flamengo",2008,,
"2008-11-23","internacional",0,2,"fluminense",2008,,
"2008-11-23","sport",3,0,"atleticomg",2008,,
"2008-11-23","palmeiras",2,0,"ipatinga",2008,,
"2008-11-30","portuguesa",2,2,"sport",2008,,
"2008-11-30","nautico",2,1,"atleticopr",2008,,
"2008-11-30","ipatinga",1,4,"gremio",2008,,
"2008-11-30","botafogo",1,3,"figueirense",2008,,
"2008-11-30","flamengo",3,3,"goias",2008,,
"2008-11-30","saopaulo",1,1,"fluminense",2008,,
"2008-11-30","atleticomg",0,0,"santos",2008,,
"2008-11-30","coritiba",0,2,"vasco",2008,,
"2008-11-30","vitoria",0,0,"palmeiras",2008,,
"2008-11-30","internacional",1,0,"cruzeiro",2008,,
"2008-12-07","goias",0,1,"saopaulo",2008,,
"2008-12-07","atleticopr",5,3,"flamengo",2008,,
"2008-12-07","gremio",2,0,"atleticomg",2008,,
"2008-12-07","cruzeiro",4,1,"portuguesa",2008,,
"2008-12-07","sport",4,3,"coritiba",2008,,
"2008-12-07","palmeiras",0,1,"botafogo",2008,,
"2008-12-07","santos",0,0,"nautico",2008,,
"2008-12-07","fluminense",1,1,"ipatinga",2008,,
"2008-12-07","figueirense",3,1,"internacional",2008,,
"2008-12-07","vasco",0,2,"vitoria",2008,,
"2009-05-09","avai",2,2,"atleticomg",2009,,
"2009-05-09","palmeiras",2,1,"coritiba",2009,,
"2009-05-09","sport",1,1,"barueri",2009,,
"2009-05-10","fluminense",1,0,"saopaulo",2009,,
"2009-05-10","atleticopr",0,2,"vitoria",2009,,
"2009-05-10","cruzeiro",2,0,"flamengo",2009,,
"2009-05-10","corinthians",0,1,"internacional",2009,,
"2009-05-10","santoandre",1,1,"botafogo",2009,,
"2009-05-10","gremio",1,1,"santos",2009,,
"2009-05-10","goias",3,3,"nautico",2009,,
"2009-05-16","coritiba",2,4,"santoandre",2009,,
"2009-05-16","flamengo",0,0,"avai",2009,,
"2009-05-16","atleticomg",2,1,"gremio",2009,,
"2009-05-17","santos",3,3,"goias",2009,,
"2009-05-17","barueri",0,0,"fluminense",2009,,
"2009-05-17","internacional",2,0,"palmeiras",2009,,
"2009-05-17","saopaulo",2,2,"atleticopr",2009,,
"2009-05-17","nautico",2,0,"cruzeiro",2009,,
"2009-05-17","botafogo",0,0,"corinthians",2009,,
"2009-05-17","vitoria",1,0,"sport",2009,,
"2009-05-23","corinthians",2,1,"barueri",2009,,
"2009-05-23","cruzeiro",2,0,"vitoria",2009,,
"2009-05-23","goias",0,1,"internacional",2009,,
"2009-05-24","fluminense",1,4,"santos",2009,,
"2009-05-24","palmeiras",0,0,"saopaulo",2009,,
"2009-05-24","atleticopr",2,3,"nautico",2009,,
"2009-05-24","gremio",2,0,"botafogo",2009,,
"2009-05-24","sport",2,3,"atleticomg",2009,,
"2009-05-24","santoandre",1,2,"flamengo",2009,,
"2009-05-24","avai",2,2,"coritiba",2009,,
"2009-05-30","coritiba",1,3,"goias",2009,,
"2009-05-30","atleticomg",0,0,"santoandre",2009,,
"2009-05-30","botafogo",2,2,"sport",2009,,
"2009-05-31","vitoria",1,0,"gremio",2009,,
"2009-05-31","flamengo",2,1,"atleticopr",2009,,
"2009-05-31","saopaulo",3,0,"cruzeiro",2009,,
"2009-05-31","santos",3,1,"corinthians",2009,,
"2009-05-31","nautico",1,1,"fluminense",2009,,
"2009-05-31","barueri",2,2,"palmeiras",2009,,
"2009-05-31","internacional",2,1,"avai",2009,,
"2009-06-04","gremio",3,0,"nautico",2009,,
"2009-06-04","santoandre",3,3,"santos",2009,,
"2009-06-06","corinthians",2,0,"coritiba",2009,,
"2009-06-07","atleticopr",0,4,"atleticomg",2009,,
"2009-06-07","avai",0,0,"saopaulo",2009,,
"2009-06-07","palmeiras",2,1,"vitoria",2009,,
"2009-06-07","sport",4,2,"flamengo",2009,,
"2009-06-07","cruzeiro",1,1,"internacional",2009,,
"2009-06-07","fluminense",1,0,"botafogo",2009,,
"2009-06-07","goias",2,2,"barueri",2009,,
"2009-06-13","saopaulo",1,1,"santoandre",2009,,
"2009-06-13","sport",0,1,"atleticopr",2009,,
"2009-06-13","botafogo",2,0,"santos",2009,,
"2009-06-14","goias",0,0,"corinthians",2009,,
"2009-06-14","atleticomg",3,0,"nautico",2009,,
"2009-06-14","coritiba",5,0,"flamengo",2009,,
"2009-06-14","fluminense",0,0,"gremio",2009,,
"2009-06-14","barueri",3,1,"avai",2009,,
"2009-06-14","internacional",0,0,"vitoria",2009,,
"2009-06-14","palmeiras",3,1,"cruzeiro",2009,,
"2009-06-20","atleticopr",2,2,"palmeiras",2009,,
"2009-06-20","vitoria",4,3,"botafogo",2009,,
"2009-06-20","santoandre",2,1,"sport",2009,,
"2009-06-20","gremio",2,2,"goias",2009,,
"2009-06-20","avai",3,2,"fluminense",2009,,
"2009-06-20","nautico",0,1,"coritiba",2009,,
"2009-06-21","santos",2,3,"atleticomg",2009,,
"2009-06-21","cruzeiro",2,4,"barueri",2009,,
"2009-06-21","flamengo",4,0,"internacional",2009,,
"2009-06-21","corinthians",3,1,"saopaulo",2009,,
"2009-06-27","saopaulo",2,0,"nautico",2009,,
"2009-06-27","atleticopr",1,0,"corinthians",2009,,
"2009-06-27","barueri",4,2,"atleticomg",2009,,
"2009-06-27","botafogo",1,4,"goias",2009,,
"2009-06-27","cruzeiro",1,0,"avai",2009,,
"2009-06-28","sport",3,1,"gremio",2009,,
"2009-06-28","fluminense",0,0,"flamengo",2009,,
"2009-06-28","palmeiras",1,1,"santos",2009,,
"2009-06-28","vitoria",4,1,"santoandre",2009,,
"2009-06-28","internacional",3,0,"coritiba",2009,,
"2009-07-04","santoandre",1,1,"barueri",2009,,
"2009-07-04","santos",1,0,"sport",2009,,
"2009-07-04","flamengo",2,1,"vitoria",2009,,
"2009-07-05","atleticomg",1,1,"botafogo",2009,,
"2009-07-05","gremio",4,1,"atleticopr",2009,,
"2009-07-05","goias",1,0,"cruzeiro",2009,,
"2009-07-05","coritiba",2,0,"saopaulo",2009,,
"2009-07-05","nautico",0,2,"internacional",2009,,
"2009-07-05","avai",0,3,"palmeiras",2009,,
"2009-07-08","corinthians",4,2,"fluminense",2009,,
"2009-07-11","avai",1,2,"botafogo",2009,,
"2009-07-11","palmeiras",4,1,"nautico",2009,,
"2009-07-11","barueri",3,1,"coritiba",2009,,
"2009-07-12","cruzeiro",0,3,"atleticomg",2009,,
"2009-07-12","atleticopr",3,2,"internacional",2009,,
"2009-07-12","gremio",3,0,"corinthians",2009,,
"2009-07-12","saopaulo",2,2,"flamengo",2009,,
"2009-07-12","fluminense",0,1,"santoandre",2009,,
"2009-07-12","vitoria",6,2,"santos",2009,,
"2009-07-12","sport",1,0,"goias",2009,,
"2009-07-15","goias",0,2,"avai",2009,,
"2009-07-15","coritiba",2,1,"gremio",2009,,
"2009-07-15","santos",3,3,"barueri",2009,,
"2009-07-15","santoandre",1,0,"atleticopr",2009,,
"2009-07-15","flamengo",1,2,"palmeiras",2009,,
"2009-07-15","internacional",4,2,"fluminense",2009,,
"2009-07-16","nautico",1,1,"vitoria",2009,,
"2009-07-16","atleticomg",2,0,"saopaulo",2009,,
"2009-07-16","corinthians",4,3,"sport",2009,,
"2009-07-18","palmeiras",1,0,"santoandre",2009,,
"2009-07-18","fluminense",1,4,"goias",2009,,
"2009-07-19","vitoria",0,0,"atleticomg",2009,,
"2009-07-19","gremio",2,1,"internacional",2009,,
"2009-07-19","cruzeiro",1,2,"corinthians",2009,,
"2009-07-19","atleticopr",0,0,"coritiba",2009,,
"2009-07-19","saopaulo",2,1,"santos",2009,,
"2009-07-19","barueri",4,0,"nautico",2009,,
"2009-07-19","sport",1,3,"avai",2009,,
"2009-07-19","flamengo",2,2,"botafogo",2009,,
"2009-07-22","flamengo",1,1,"barueri",2009,,
"2009-07-22","avai",1,0,"gremio",2009,,
"2009-07-22","santoandre",0,2,"cruzeiro",2009,,
"2009-07-22","santos",1,0,"atleticopr",2009,,
"2009-07-22","nautico",2,2,"botafogo",2009,,
"2009-07-22","goias",2,1,"palmeiras",2009,,
"2009-07-22","internacional",2,2,"saopaulo",2009,,
"2009-07-23","corinthians",2,1,"vitoria",2009,,
"2009-07-23","atleticomg",2,1,"fluminense",2009,,
"2009-07-23","coritiba",1,1,"sport",2009,,
"2009-07-25","atleticopr",1,3,"avai",2009,,
"2009-07-25","gremio",3,2,"santoandre",2009,,
"2009-07-25","botafogo",3,2,"internacional",2009,,
"2009-07-26","santos",1,2,"flamengo",2009,,
"2009-07-26","sport",3,3,"nautico",2009,,
"2009-07-26","atleticomg",0,1,"goias",2009,,
"2009-07-26","corinthians",0,3,"palmeiras",2009,,
"2009-07-26","vitoria",1,0,"coritiba",2009,,
"2009-07-26","barueri",1,2,"saopaulo",2009,,
"2009-07-26","fluminense",1,1,"cruzeiro",2009,,
"2009-07-29","nautico",1,2,"santos",2009,,
"2009-07-29","coritiba",2,2,"botafogo",2009,,
"2009-07-29","goias",3,0,"atleticopr",2009,,
"2009-07-29","internacional",3,2,"barueri",2009,,
"2009-07-29","palmeiras",1,0,"fluminense",2009,,
"2009-07-29","santoandre",1,1,"corinthians",2009,,
"2009-07-29","cruzeiro",1,0,"sport",2009,,
"2009-07-30","avai",4,0,"vitoria",2009,,
"2009-07-30","saopaulo",2,1,"gremio",2009,,
"2009-07-30","flamengo",3,1,"atleticomg",2009,,
"2009-08-01","sport",0,1,"palmeiras",2009,,
"2009-08-01","botafogo",2,1,"barueri",2009,,
"2009-08-02","vitoria",0,1,"saopaulo",2009,,
"2009-08-02","atleticopr",1,0,"fluminense",2009,,
"2009-08-02","flamengo",1,1,"nautico",2009,,
"2009-08-02","corinthians",0,0,"avai",2009,,
"2009-08-02","gremio",4,1,"cruzeiro",2009,,
"2009-08-02","santoandre",1,2,"goias",2009,,
"2009-08-02","atleticomg",3,2,"coritiba",2009,,
"2009-08-05","cruzeiro",0,2,"atleticopr",2009,,
"2009-08-05","saopaulo",3,1,"botafogo",2009,,
"2009-08-05","avai",1,0,"santoandre",2009,,
"2009-08-05","coritiba",0,1,"santos",2009,,
"2009-08-05","goias",3,2,"flamengo",2009,,
"2009-08-05","nautico",1,0,"corinthians",2009,,
"2009-08-06","fluminense",5,1,"sport",2009,,
"2009-08-06","barueri",4,0,"vitoria",2009,,
"2009-08-06","palmeiras",1,1,"gremio",2009,,
"2009-08-08","nautico",2,1,"santoandre",2009,,
"2009-08-08","botafogo",0,1,"atleticopr",2009,,
"2009-08-08","santos",2,2,"avai",2009,,
"2009-08-09","vitoria",2,2,"fluminense",2009,,
"2009-08-09","flamengo",1,0,"corinthians",2009,,
"2009-08-09","barueri",1,0,"gremio",2009,,
"2009-08-09","saopaulo",3,1,"goias",2009,,
"2009-08-09","coritiba",1,3,"cruzeiro",2009,,
"2009-08-10","internacional",3,0,"sport",2009,,
"2009-08-12","atleticomg",1,1,"palmeiras",2009,,
"2009-08-15","santoandre",0,2,"internacional",2009,,
"2009-08-15","palmeiras",1,1,"botafogo",2009,,
"2009-08-15","avai",2,1,"nautico",2009,,
"2009-08-16","gremio",4,1,"flamengo",2009,,
"2009-08-16","sport",1,2,"saopaulo",2009,,
"2009-08-16","fluminense",1,3,"coritiba",2009,,
"2009-08-16","goias",3,2,"vitoria",2009,,
"2009-08-16","corinthians",2,0,"atleticomg",2009,,
"2009-08-16","cruzeiro",0,0,"santos",2009,,
"2009-08-16","atleticopr",3,0,"barueri",2009,,
"2009-08-19","botafogo",1,2,"santoandre",2009,,
"2009-08-19","vitoria",2,1,"atleticopr",2009,,
"2009-08-19","santos",1,0,"gremio",2009,,
"2009-08-19","barueri",2,1,"sport",2009,,
"2009-08-19","coritiba",1,0,"palmeiras",2009,,
"2009-08-19","saopaulo",1,0,"fluminense",2009,,
"2009-08-19","internacional",1,2,"corinthians",2009,,
"2009-08-20","flamengo",1,2,"cruzeiro",2009,,
"2009-08-20","atleticomg",2,2,"avai",2009,,
"2009-08-20","nautico",2,0,"goias",2009,,
"2009-08-22","palmeiras",2,1,"internacional",2009,,
"2009-08-22","santoandre",1,0,"coritiba",2009,,
"2009-08-22","sport",2,0,"vitoria",2009,,
"2009-08-23","gremio",4,1,"atleticomg",2009,,
"2009-08-23","atleticopr",1,0,"saopaulo",2009,,
"2009-08-23","corinthians",3,3,"botafogo",2009,,
"2009-08-23","fluminense",0,0,"barueri",2009,,
"2009-08-23","cruzeiro",4,2,"nautico",2009,,
"2009-08-23","avai",3,0,"flamengo",2009,,
"2009-08-23","goias",2,1,"santos",2009,,
"2009-08-26","santos",3,3,"internacional",2009,,
"2009-08-26","barueri",2,2,"corinthians",2009,,
"2009-08-27","botafogo",1,1,"cruzeiro",2009,,
"2009-08-29","flamengo",3,0,"santoandre",2009,,
