"dia","time_casa","gols_casa","time_fora","gols_fora","ponto","Date","winner","loser","draw","ano","rodada"
"2003-07-27","cruzeiro",5,"bahia",2,1,"2003-07-27","cruzeiro","bahia",FALSE,2003,21
"2003-07-27","fortaleza",2,"ponte-preta",3,0,"2003-07-27","ponte-preta","fortaleza",FALSE,2003,21
"2003-07-30","atletico-pr",0,"santos",2,0,"2003-07-30","santos","atletico-pr",FALSE,2003,21
"2003-07-30","goias",0,"ponte-preta",0,0.5,"2003-07-30","goias","ponte-preta",TRUE,2003,21
"2003-07-31","parana",2,"criciuma",1,1,"2003-07-31","parana","criciuma",FALSE,2003,21
"2003-08-02","gremio",2,"santos",0,1,"2003-08-02","gremio","santos",FALSE,2003,21
"2003-08-02","fluminense",2,"cruzeiro",2,0.5,"2003-08-02","fluminense","cruzeiro",TRUE,2003,21
"2003-08-02","sao-paulo",0,"internacional",2,0,"2003-08-02","internacional","sao-paulo",FALSE,2003,21
"2003-08-02","sao-caetano",1,"juventude",1,0.5,"2003-08-02","sao-caetano","juventude",TRUE,2003,21
"2003-08-03","figueirense",0,"goias",1,0,"2003-08-03","goias","figueirense",FALSE,2003,21
"2003-08-03","parana",1,"corinthians",1,0.5,"2003-08-03","parana","corinthians",TRUE,2003,21
"2003-08-03","paysandu",6,"guarani",1,1,"2003-08-03","paysandu","guarani",FALSE,2003,21
"2003-08-03","ponte-preta",1,"flamengo",1,0.5,"2003-08-03","ponte-preta","flamengo",TRUE,2003,21
"2003-08-03","bahia",2,"criciuma",2,0.5,"2003-08-03","bahia","criciuma",TRUE,2003,22
"2003-08-03","coritiba",1,"fortaleza",1,0.5,"2003-08-03","coritiba","fortaleza",TRUE,2003,22
"2003-08-03","atletico-mg",1,"vitoria",0,1,"2003-08-03","atletico-mg","vitoria",FALSE,2003,22
"2003-08-03","vasco",2,"atletico-pr",1,1,"2003-08-03","vasco","atletico-pr",FALSE,2003,22
"2003-08-06","juventude",0,"ponte-preta",0,0.5,"2003-08-06","juventude","ponte-preta",TRUE,2003,22
"2003-08-06","atletico-pr",1,"parana",0,1,"2003-08-06","atletico-pr","parana",FALSE,2003,22
"2003-08-06","criciuma",0,"sao-caetano",1,0,"2003-08-06","sao-caetano","criciuma",FALSE,2003,22
"2003-08-06","fortaleza",3,"fluminense",1,1,"2003-08-06","fortaleza","fluminense",FALSE,2003,22
"2003-08-06","vitoria",1,"paysandu",1,0.5,"2003-08-06","vitoria","paysandu",TRUE,2003,22
"2003-08-06","goias",3,"vasco",1,1,"2003-08-06","goias","vasco",FALSE,2003,22
"2003-08-06","cruzeiro",1,"sao-paulo",1,0.5,"2003-08-06","cruzeiro","sao-paulo",TRUE,2003,22
"2003-08-06","santos",3,"atletico-mg",3,0.5,"2003-08-06","santos","atletico-mg",TRUE,2003,22
"2003-08-07","internacional",1,"coritiba",0,1,"2003-08-07","internacional","coritiba",FALSE,2003,22
"2003-08-07","flamengo",6,"bahia",0,1,"2003-08-07","flamengo","bahia",FALSE,2003,23
"2003-08-07","corinthians",0,"figueirense",1,0,"2003-08-07","figueirense","corinthians",FALSE,2003,23
"2003-08-07","guarani",2,"gremio",0,1,"2003-08-07","guarani","gremio",FALSE,2003,23
"2003-08-09","fluminense",1,"criciuma",1,0.5,"2003-08-09","fluminense","criciuma",TRUE,2003,23
"2003-08-09","parana",1,"santos",2,0,"2003-08-09","santos","parana",FALSE,2003,23
"2003-08-09","sao-caetano",2,"cruzeiro",0,1,"2003-08-09","sao-caetano","cruzeiro",FALSE,2003,23
"2003-08-09","sao-paulo",3,"juventude",1,1,"2003-08-09","sao-paulo","juventude",FALSE,2003,23
"2003-08-10","atletico-mg",2,"corinthians",3,0,"2003-08-10","corinthians","atletico-mg",FALSE,2003,23
"2003-08-10","coritiba",5,"flamengo",0,1,"2003-08-10","coritiba","flamengo",FALSE,2003,23
"2003-08-10","figueirense",1,"vitoria",2,0,"2003-08-10","vitoria","figueirense",FALSE,2003,23
"2003-08-10","bahia",1,"fortaleza",0,1,"2003-08-10","bahia","fortaleza",FALSE,2003,23
"2003-08-10","ponte-preta",1,"internacional",4,0,"2003-08-10","internacional","ponte-preta",FALSE,2003,23
"2003-08-10","paysandu",2,"goias",2,0.5,"2003-08-10","paysandu","goias",TRUE,2003,23
"2003-08-10","gremio",1,"atletico-pr",1,0.5,"2003-08-10","gremio","atletico-pr",TRUE,2003,24
"2003-08-10","vasco",0,"guarani",0,0.5,"2003-08-10","vasco","guarani",TRUE,2003,24
"2003-08-16","vasco",1,"vitoria",0,1,"2003-08-16","vasco","vitoria",FALSE,2003,24
"2003-08-16","bahia",1,"internacional",3,0,"2003-08-16","internacional","bahia",FALSE,2003,24
"2003-08-16","figueirense",1,"santos",0,1,"2003-08-16","figueirense","santos",FALSE,2003,24
"2003-08-16","coritiba",1,"juventude",0,1,"2003-08-16","coritiba","juventude",FALSE,2003,24
"2003-08-16","atletico-mg",1,"atletico-pr",2,0,"2003-08-16","atletico-pr","atletico-mg",FALSE,2003,24
"2003-08-16","sao-paulo",0,"criciuma",0,0.5,"2003-08-16","sao-paulo","criciuma",TRUE,2003,24
"2003-08-17","sao-caetano",3,"fortaleza",0,1,"2003-08-17","sao-caetano","fortaleza",FALSE,2003,24
"2003-08-17","gremio",0,"goias",1,0,"2003-08-17","goias","gremio",FALSE,2003,24
"2003-08-17","ponte-preta",1,"cruzeiro",3,0,"2003-08-17","cruzeiro","ponte-preta",FALSE,2003,24
"2003-08-17","parana",0,"guarani",0,0.5,"2003-08-17","parana","guarani",TRUE,2003,24
"2003-08-17","paysandu",2,"corinthians",2,0.5,"2003-08-17","paysandu","corinthians",TRUE,2003,24
"2003-08-17","fluminense",0,"flamengo",1,0,"2003-08-17","flamengo","fluminense",FALSE,2003,25
"2003-08-20","juventude",1,"bahia",0,1,"2003-08-20","juventude","bahia",FALSE,2003,25
"2003-08-20","goias",1,"parana",0,1,"2003-08-20","goias","parana",FALSE,2003,25
"2003-08-20","flamengo",1,"sao-caetano",0,1,"2003-08-20","flamengo","sao-caetano",FALSE,2003,25
"2003-08-20","cruzeiro",2,"coritiba",2,0.5,"2003-08-20","cruzeiro","coritiba",TRUE,2003,25
"2003-08-20","vitoria",4,"gremio",1,1,"2003-08-20","vitoria","gremio",FALSE,2003,25
"2003-08-20","atletico-pr",1,"figueirense",2,0,"2003-08-20","figueirense","atletico-pr",FALSE,2003,25
"2003-08-20","santos",2,"paysandu",0,1,"2003-08-20","santos","paysandu",FALSE,2003,25
"2003-08-20","corinthians",0,"vasco",0,0.5,"2003-08-20","corinthians","vasco",TRUE,2003,25
"2003-08-20","fortaleza",0,"sao-paulo",2,0,"2003-08-20","sao-paulo","fortaleza",FALSE,2003,25
"2003-08-21","internacional",0,"fluminense",1,0,"2003-08-21","fluminense","internacional",FALSE,2003,25
"2003-08-21","guarani",2,"atletico-mg",2,0.5,"2003-08-21","guarani","atletico-mg",TRUE,2003,25
"2003-08-21","criciuma",3,"ponte-preta",0,1,"2003-08-21","criciuma","ponte-preta",FALSE,2003,25
"2003-08-23","santos",2,"flamengo",1,1,"2003-08-23","santos","flamengo",FALSE,2003,26
"2003-08-23","atletico-pr",3,"fortaleza",1,1,"2003-08-23","atletico-pr","fortaleza",FALSE,2003,26
"2003-08-23","goias",1,"cruzeiro",0,1,"2003-08-23","goias","cruzeiro",FALSE,2003,26
"2003-08-23","gremio",0,"sao-caetano",0,0.5,"2003-08-23","gremio","sao-caetano",TRUE,2003,26
"2003-08-24","vasco",3,"sao-paulo",2,1,"2003-08-24","vasco","sao-paulo",FALSE,2003,26
"2003-08-24","paysandu",3,"ponte-preta",2,1,"2003-08-24","paysandu","ponte-preta",FALSE,2003,26
"2003-08-24","parana",2,"fluminense",0,1,"2003-08-24","parana","fluminense",FALSE,2003,26
"2003-08-24","guarani",1,"criciuma",0,1,"2003-08-24","guarani","criciuma",FALSE,2003,26
"2003-08-24","figueirense",1,"coritiba",2,0,"2003-08-24","coritiba","figueirense",FALSE,2003,26
"2003-08-24","vitoria",3,"juventude",0,1,"2003-08-24","vitoria","juventude",FALSE,2003,26
"2003-08-24","atletico-mg",1,"bahia",0,1,"2003-08-24","atletico-mg","bahia",FALSE,2003,26
"2003-08-24","corinthians",3,"internacional",1,1,"2003-08-24","corinthians","internacional",FALSE,2003,26
"2003-08-30","fluminense",2,"gremio",0,1,"2003-08-30","fluminense","gremio",FALSE,2003,26
"2003-08-30","fortaleza",0,"santos",0,0.5,"2003-08-30","fortaleza","santos",TRUE,2003,27
"2003-08-30","internacional",0,"vitoria",1,0,"2003-08-30","vitoria","internacional",FALSE,2003,27
"2003-08-30","cruzeiro",4,"guarani",1,1,"2003-08-30","cruzeiro","guarani",FALSE,2003,27
"2003-08-30","sao-paulo",1,"paysandu",0,1,"2003-08-30","sao-paulo","paysandu",FALSE,2003,27
"2003-08-31","sao-caetano",1,"vasco",0,1,"2003-08-31","sao-caetano","vasco",FALSE,2003,27
"2003-08-31","juventude",0,"goias",2,0,"2003-08-31","goias","juventude",FALSE,2003,27
"2003-08-31","ponte-preta",1,"figueirense",1,0.5,"2003-08-31","ponte-preta","figueirense",TRUE,2003,27
"2003-08-31","bahia",4,"parana",2,1,"2003-08-31","bahia","parana",FALSE,2003,27
"2003-08-31","flamengo",1,"corinthians",0,1,"2003-08-31","flamengo","corinthians",FALSE,2003,27
"2003-08-31","coritiba",2,"atletico-mg",2,0.5,"2003-08-31","coritiba","atletico-mg",TRUE,2003,27
"2003-08-31","criciuma",2,"atletico-pr",0,1,"2003-08-31","criciuma","atletico-pr",FALSE,2003,27
"2003-09-13","atletico-pr",1,"cruzeiro",4,0,"2003-09-13","cruzeiro","atletico-pr",FALSE,2003,27
"2003-09-13","santos",5,"criciuma",2,1,"2003-09-13","santos","criciuma",FALSE,2003,27
"2003-09-13","gremio",1,"bahia",1,0.5,"2003-09-13","gremio","bahia",TRUE,2003,28
"2003-09-13","corinthians",2,"fortaleza",0,1,"2003-09-13","corinthians","fortaleza",FALSE,2003,28
"2003-09-14","vitoria",1,"flamengo",0,1,"2003-09-14","vitoria","flamengo",FALSE,2003,28
"2003-09-14","goias",3,"internacional",1,1,"2003-09-14","goias","internacional",FALSE,2003,28
"2003-09-14","figueirense",2,"sao-paulo",2,0.5,"2003-09-14","figueirense","sao-paulo",TRUE,2003,28
"2003-09-14","paysandu",1,"sao-caetano",0,1,"2003-09-14","paysandu","sao-caetano",FALSE,2003,28
"2003-09-14","guarani",2,"juventude",0,1,"2003-09-14","guarani","juventude",FALSE,2003,28
"2003-09-14","parana",2,"coritiba",3,0,"2003-09-14","coritiba","parana",FALSE,2003,28
"2003-09-14","vasco",1,"fluminense",0,1,"2003-09-14","vasco","fluminense",FALSE,2003,28
"2003-09-14","atletico-mg",2,"ponte-preta",0,1,"2003-09-14","atletico-mg","ponte-preta",FALSE,2003,28
"2003-09-20","ponte-preta",4,"parana",0,1,"2003-09-20","ponte-preta","parana",FALSE,2003,28
"2003-09-20","coritiba",1,"gremio",0,1,"2003-09-20","coritiba","gremio",FALSE,2003,28
"2003-09-20","cruzeiro",3,"santos",0,1,"2003-09-20","cruzeiro","santos",FALSE,2003,28
"2003-09-20","fluminense",1,"paysandu",1,0.5,"2003-09-20","fluminense","paysandu",TRUE,2003,29
"2003-09-20","internacional",2,"guarani",0,1,"2003-09-20","internacional","guarani",FALSE,2003,29
"2003-09-21","criciuma",1,"corinthians",0,1,"2003-09-21","criciuma","corinthians",FALSE,2003,29
"2003-09-21","bahia",3,"vasco",0,1,"2003-09-21","bahia","vasco",FALSE,2003,29
"2003-09-21","fortaleza",1,"vitoria",0,1,"2003-09-21","fortaleza","vitoria",FALSE,2003,29
"2003-09-21","sao-caetano",0,"figueirense",2,0,"2003-09-21","figueirense","sao-caetano",FALSE,2003,29
"2003-09-21","juventude",4,"atletico-pr",0,1,"2003-09-21","juventude","atletico-pr",FALSE,2003,29
"2003-09-21","sao-paulo",2,"atletico-mg",2,0.5,"2003-09-21","sao-paulo","atletico-mg",TRUE,2003,29
"2003-09-21","flamengo",1,"goias",1,0.5,"2003-09-21","flamengo","goias",TRUE,2003,29
"2003-09-24","atletico-pr",2,"internacional",1,1,"2003-09-24","atletico-pr","internacional",FALSE,2003,29
"2003-09-24","goias",0,"fortaleza",1,0,"2003-09-24","fortaleza","goias",FALSE,2003,29
"2003-09-24","gremio",2,"ponte-preta",2,0.5,"2003-09-24","gremio","ponte-preta",TRUE,2003,29
"2003-09-24","paysandu",4,"bahia",0,1,"2003-09-24","paysandu","bahia",FALSE,2003,29
"2003-09-24","vitoria",1,"criciuma",1,0.5,"2003-09-24","vitoria","criciuma",TRUE,2003,30
"2003-09-24","santos",1,"juventude",1,0.5,"2003-09-24","santos","juventude",TRUE,2003,30
"2003-09-24","corinthians",0,"cruzeiro",1,0,"2003-09-24","cruzeiro","corinthians",FALSE,2003,30
"2003-09-24","parana",4,"sao-paulo",2,1,"2003-09-24","parana","sao-paulo",FALSE,2003,30
"2003-09-24","guarani",5,"flamengo",3,1,"2003-09-24","guarani","flamengo",FALSE,2003,30
"2003-09-25","vasco",2,"coritiba",1,1,"2003-09-25","vasco","coritiba",FALSE,2003,30
"2003-09-25","figueirense",2,"fluminense",2,0.5,"2003-09-25","figueirense","fluminense",TRUE,2003,30
"2003-09-25","atletico-mg",3,"sao-caetano",1,1,"2003-09-25","atletico-mg","sao-caetano",FALSE,2003,30
"2003-09-27","internacional",1,"santos",0,1,"2003-09-27","internacional","santos",FALSE,2003,30
"2003-09-27","sao-paulo",3,"gremio",1,1,"2003-09-27","sao-paulo","gremio",FALSE,2003,30
"2003-09-27","flamengo",2,"atletico-pr",1,1,"2003-09-27","flamengo","atletico-pr",FALSE,2003,30
"2003-09-28","fortaleza",3,"guarani",0,1,"2003-09-28","fortaleza","guarani",FALSE,2003,30
"2003-09-28","criciuma",1,"goias",0,1,"2003-09-28","criciuma","goias",FALSE,2003,30
"2003-09-28","bahia",1,"figueirense",1,0.5,"2003-09-28","bahia","figueirense",TRUE,2003,31
"2003-09-28","ponte-preta",2,"vasco",2,0.5,"2003-09-28","ponte-preta","vasco",TRUE,2003,31
"2003-09-28","sao-caetano",2,"parana",0,1,"2003-09-28","sao-caetano","parana",FALSE,2003,31
"2003-09-28","juventude",6,"corinthians",1,1,"2003-09-28","juventude","corinthians",FALSE,2003,31
"2003-09-28","cruzeiro",1,"vitoria",0,1,"2003-09-28","cruzeiro","vitoria",FALSE,2003,31
"2003-09-28","fluminense",0,"atletico-mg",1,0,"2003-09-28","atletico-mg","fluminense",FALSE,2003,31
"2003-09-28","coritiba",1,"paysandu",0,1,"2003-09-28","coritiba","paysandu",FALSE,2003,31
"2003-10-04","atletico-pr",0,"fluminense",0,0.5,"2003-10-04","atletico-pr","fluminense",TRUE,2003,31
"2003-10-04","paysandu",0,"internacional",0,0.5,"2003-10-04","paysandu","internacional",TRUE,2003,31
"2003-10-04","sao-caetano",1,"ponte-preta",0,1,"2003-10-04","sao-caetano","ponte-preta",FALSE,2003,31
"2003-10-04","gremio",3,"figueirense",1,1,"2003-10-04","gremio","figueirense",FALSE,2003,31
"2003-10-04","sao-paulo",1,"santos",2,0,"2003-10-04","santos","sao-paulo",FALSE,2003,31
"2003-10-05","vitoria",1,"corinthians",2,0,"2003-10-05","corinthians","vitoria",FALSE,2003,31
"2003-10-05","guarani",2,"coritiba",1,1,"2003-10-05","guarani","coritiba",FALSE,2003,32
"2003-10-05","atletico-mg",2,"vasco",1,1,"2003-10-05","atletico-mg","vasco",FALSE,2003,32
"2003-10-05","juventude",2,"fortaleza",2,0.5,"2003-10-05","juventude","fortaleza",TRUE,2003,32
"2003-10-05","goias",3,"bahia",1,1,"2003-10-05","goias","bahia",FALSE,2003,32
"2003-10-05","flamengo",0,"parana",3,0,"2003-10-05","parana","flamengo",FALSE,2003,32
"2003-10-05","criciuma",1,"cruzeiro",3,0,"2003-10-05","cruzeiro","criciuma",FALSE,2003,32
"2003-10-08","vasco",1,"juventude",1,0.5,"2003-10-08","vasco","juventude",TRUE,2003,32
"2003-10-08","fortaleza",2,"gremio",2,0.5,"2003-10-08","fortaleza","gremio",TRUE,2003,32
"2003-10-08","corinthians",0,"sao-caetano",3,0,"2003-10-08","sao-caetano","corinthians",FALSE,2003,32
"2003-10-08","coritiba",1,"goias",0,1,"2003-10-08","coritiba","goias",FALSE,2003,32
"2003-10-08","ponte-preta",2,"atletico-pr",2,0.5,"2003-10-08","ponte-preta","atletico-pr",TRUE,2003,32
"2003-10-08","bahia",3,"sao-paulo",0,1,"2003-10-08","bahia","sao-paulo",FALSE,2003,32
"2003-10-08","santos",1,"guarani",1,0.5,"2003-10-08","santos","guarani",TRUE,2003,32
"2003-10-08","cruzeiro",2,"flamengo",0,1,"2003-10-08","cruzeiro","flamengo",FALSE,2003,33
"2003-10-09","internacional",2,"criciuma",0,1,"2003-10-09","internacional","criciuma",FALSE,2003,33
"2003-10-09","parana",4,"paysandu",2,1,"2003-10-09","parana","paysandu",FALSE,2003,33
"2003-10-09","figueirense",0,"atletico-mg",1,0,"2003-10-09","atletico-mg","figueirense",FALSE,2003,33
"2003-10-09","fluminense",2,"vitoria",0,1,"2003-10-09","fluminense","vitoria",FALSE,2003,33
"2003-10-11","atletico-pr",2,"coritiba",0,1,"2003-10-11","atletico-pr","coritiba",FALSE,2003,33
"2003-10-11","guarani",1,"ponte-preta",3,0,"2003-10-11","ponte-preta","guarani",FALSE,2003,33
"2003-10-11","sao-caetano",2,"santos",2,0.5,"2003-10-11","sao-caetano","santos",TRUE,2003,33
"2003-10-12","goias",6,"fluminense",1,1,"2003-10-12","goias","fluminense",FALSE,2003,33
"2003-10-12","vitoria",2,"bahia",1,1,"2003-10-12","vitoria","bahia",FALSE,2003,33
"2003-10-12","figueirense",4,"criciuma",2,1,"2003-10-12","figueirense","criciuma",FALSE,2003,33
"2003-10-12","atletico-mg",0,"cruzeiro",1,0,"2003-10-12","cruzeiro","atletico-mg",FALSE,2003,33
"2003-10-12","juventude",1,"parana",1,0.5,"2003-10-12","juventude","parana",TRUE,2003,33
"2003-10-12","sao-paulo",3,"corinthians",0,1,"2003-10-12","sao-paulo","corinthians",FALSE,2003,34
"2003-10-12","internacional",0,"gremio",1,0,"2003-10-12","gremio","internacional",FALSE,2003,34
"2003-10-12","flamengo",2,"vasco",1,1,"2003-10-12","flamengo","vasco",FALSE,2003,34
"2003-10-15","paysandu",3,"fortaleza",0,1,"2003-10-15","paysandu","fortaleza",FALSE,2003,34
"2003-10-18","guarani",2,"fluminense",0,1,"2003-10-18","guarani","fluminense",FALSE,2003,34
"2003-10-18","goias",3,"sao-paulo",1,1,"2003-10-18","goias","sao-paulo",FALSE,2003,34
"2003-10-18","gremio",2,"atletico-mg",2,0.5,"2003-10-18","gremio","atletico-mg",TRUE,2003,34
"2003-10-18","flamengo",2,"paysandu",0,1,"2003-10-18","flamengo","paysandu",FALSE,2003,34
"2003-10-18","coritiba",3,"bahia",2,1,"2003-10-18","coritiba","bahia",FALSE,2003,34
"2003-10-19","santos",3,"atletico-pr",2,1,"2003-10-19","santos","atletico-pr",FALSE,2003,34
"2003-10-19","criciuma",2,"vasco",1,1,"2003-10-19","criciuma","vasco",FALSE,2003,34
"2003-10-19","parana",4,"internacional",0,1,"2003-10-19","parana","internacional",FALSE,2003,34
"2003-10-19","fortaleza",1,"figueirense",1,0.5,"2003-10-19","fortaleza","figueirense",TRUE,2003,34
"2003-10-19","vitoria",0,"sao-caetano",0,0.5,"2003-10-19","vitoria","sao-caetano",TRUE,2003,35
"2003-10-19","corinthians",3,"ponte-preta",0,1,"2003-10-19","corinthians","ponte-preta",FALSE,2003,35
"2003-10-19","cruzeiro",1,"juventude",2,0,"2003-10-19","juventude","cruzeiro",FALSE,2003,35
"2003-10-22","sao-caetano",2,"coritiba",0,1,"2003-10-22","sao-caetano","coritiba",FALSE,2003,35
"2003-10-22","ponte-preta",0,"goias",2,0,"2003-10-22","goias","ponte-preta",FALSE,2003,35
"2003-10-22","atletico-pr",1,"vitoria",2,0,"2003-10-22","vitoria","atletico-pr",FALSE,2003,35
"2003-10-22","figueirense",0,"flamengo",0,0.5,"2003-10-22","figueirense","flamengo",TRUE,2003,35
"2003-10-22","fluminense",1,"corinthians",0,1,"2003-10-22","fluminense","corinthians",FALSE,2003,35
"2003-10-22","bahia",4,"santos",7,0,"2003-10-22","santos","bahia",FALSE,2003,35
"2003-10-22","internacional",1,"cruzeiro",0,1,"2003-10-22","internacional","cruzeiro",FALSE,2003,35
"2003-10-23","atletico-mg",2,"parana",2,0.5,"2003-10-23","atletico-mg","parana",TRUE,2003,35
"2003-10-23","juventude",1,"gremio",2,0,"2003-10-23","gremio","juventude",FALSE,2003,35
"2003-10-23","sao-paulo",3,"guarani",3,0.5,"2003-10-23","sao-paulo","guarani",TRUE,2003,35
"2003-10-23","vasco",1,"fortaleza",1,0.5,"2003-10-23","vasco","fortaleza",TRUE,2003,36
"2003-10-23","paysandu",4,"criciuma",0,1,"2003-10-23","paysandu","criciuma",FALSE,2003,36
"2003-10-25","bahia",2,"fluminense",2,0.5,"2003-10-25","bahia","fluminense",TRUE,2003,36
"2003-10-25","coritiba",0,"santos",4,0,"2003-10-25","santos","coritiba",FALSE,2003,36
"2003-10-25","ponte-preta",1,"vitoria",1,0.5,"2003-10-25","ponte-preta","vitoria",TRUE,2003,36
"2003-10-25","cruzeiro",1,"figueirense",0,1,"2003-10-25","cruzeiro","figueirense",FALSE,2003,36
"2003-10-26","goias",3,"guarani",0,1,"2003-10-26","goias","guarani",FALSE,2003,36
"2003-10-26","parana",3,"vasco",3,0.5,"2003-10-26","parana","vasco",TRUE,2003,36
"2003-10-26","corinthians",2,"atletico-pr",3,0,"2003-10-26","atletico-pr","corinthians",FALSE,2003,36
"2003-10-26","criciuma",2,"fortaleza",2,0.5,"2003-10-26","criciuma","fortaleza",TRUE,2003,36
"2003-10-26","sao-caetano",0,"sao-paulo",1,0,"2003-10-26","sao-paulo","sao-caetano",FALSE,2003,36
"2003-10-26","paysandu",1,"atletico-mg",0,1,"2003-10-26","paysandu","atletico-mg",FALSE,2003,36
"2003-10-26","flamengo",2,"gremio",1,1,"2003-10-26","flamengo","gremio",FALSE,2003,36
"2003-10-26","internacional",0,"juventude",0,0.5,"2003-10-26","internacional","juventude",TRUE,2003,37
"2003-11-01","gremio",0,"parana",2,0,"2003-11-01","parana","gremio",FALSE,2003,37
"2003-11-01","atletico-pr",1,"sao-caetano",0,1,"2003-11-01","atletico-pr","sao-caetano",FALSE,2003,37
"2003-11-01","guarani",3,"bahia",2,1,"2003-11-01","guarani","bahia",FALSE,2003,37
"2003-11-01","fluminense",2,"ponte-preta",2,0.5,"2003-11-01","fluminense","ponte-preta",TRUE,2003,37
"2003-11-01","atletico-mg",1,"criciuma",1,0.5,"2003-11-01","atletico-mg","criciuma",TRUE,2003,37
"2003-11-02","fortaleza",1,"cruzeiro",2,0,"2003-11-02","cruzeiro","fortaleza",FALSE,2003,37
"2003-11-02","figueirense",6,"paysandu",0,1,"2003-11-02","figueirense","paysandu",FALSE,2003,37
"2003-11-02","santos",3,"corinthians",1,1,"2003-11-02","santos","corinthians",FALSE,2003,37
"2003-11-02","juventude",2,"flamengo",2,0.5,"2003-11-02","juventude","flamengo",TRUE,2003,37
"2003-11-02","vitoria",3,"goias",4,0,"2003-11-02","goias","vitoria",FALSE,2003,37
"2003-11-02","vasco",0,"internacional",1,0,"2003-11-02","internacional","vasco",FALSE,2003,37
"2003-11-02","sao-paulo",1,"coritiba",0,1,"2003-11-02","sao-paulo","coritiba",FALSE,2003,37
"2003-11-05","parana",1,"figueirense",1,0.5,"2003-11-05","parana","figueirense",TRUE,2003,38
"2003-11-05","internacional",1,"fortaleza",1,0.5,"2003-11-05","internacional","fortaleza",TRUE,2003,38
"2003-11-05","juventude",3,"criciuma",1,1,"2003-11-05","juventude","criciuma",FALSE,2003,38
"2003-11-05","paysandu",1,"vasco",2,0,"2003-11-05","vasco","paysandu",FALSE,2003,38
"2003-11-05","coritiba",1,"corinthians",0,1,"2003-11-05","coritiba","corinthians",FALSE,2003,38
"2003-11-05","sao-paulo",1,"fluminense",0,1,"2003-11-05","sao-paulo","fluminense",FALSE,2003,38
"2003-11-05","cruzeiro",3,"gremio",0,1,"2003-11-05","cruzeiro","gremio",FALSE,2003,38
"2003-11-05","santos",3,"vitoria",1,1,"2003-11-05","santos","vitoria",FALSE,2003,38
"2003-11-06","goias",4,"atletico-pr",1,1,"2003-11-06","goias","atletico-pr",FALSE,2003,38
